1349	1
1347	1
1338	1
1332	1
1331	1
1329	1
1326	1
1325	1
1319	1
1316	1
1313	1
1296	1
1295	1
1293	1
1292	1
1288	1
1286	1
1283	1
1280	1
1279	1
1276	1
1270	1
1264	1
1262	1
1259	1
1256	1
1255	1
1250	1
1247	1
1229	1
1226	1
1224	1
1219	1
1213	1
1212	1
1207	1
1202	1
1193	1
1185	1
1184	1
1178	1
1172	1
1171	1
1170	1
1169	1
1166	1
1153	1
1148	1
1147	1
1142	1
1140	1
1139	1
1137	1
1136	1
1133	1
1132	1
1131	1
1129	1
1128	1
1127	1
1126	1
1125	1
1123	1
1112	1
1111	1
1107	1
1105	1
1098	1
1097	1
1094	1
1093	1
1092	1
1090	1
1089	1
1088	1
1084	1
1083	1
1082	1
1078	1
1075	1
1072	1
1071	1
1067	1
1064	1
1060	1
1057	1
1056	1
1049	1
1048	1
1046	1
1044	1
1040	1
1037	1
1036	1
1035	1
1032	1
1031	1
1030	1
1028	1
1027	1
1024	1
1022	1
1015	1
1014	1
1013	1
1012	1
1008	1
997	1
988	1
981	1
975	1
971	1
968	1
967	1
966	1
964	1
962	1
961	1
960	1
955	1
951	1
950	1
949	1
948	1
944	1
934	1
924	1
923	1
922	1
920	1
915	1
914	1
909	1
906	1
905	1
901	1
900	1
896	1
889	1
888	1
887	1
886	1
884	1
881	1
874	1
873	1
861	1
860	1
851	1
846	1
845	1
844	1
840	1
835	1
834	1
828	1
826	1
818	1
816	1
813	1
804	1
801	1
800	1
790	1
789	1
788	1
785	1
777	1
776	1
774	1
771	1
769	1
768	1
767	1
765	1
761	1
758	1
751	1
749	1
742	1
741	1
733	1
731	1
729	1
724	1
720	1
717	1
714	1
699	1
695	1
694	1
692	1
687	1
682	1
676	1
672	1
671	1
670	1
669	1
665	1
664	1
660	1
652	1
650	1
649	1
646	1
643	1
639	1
636	1
623	1
617	1
613	1
611	1
607	1
602	1
600	1
590	1
589	1
587	1
586	1
581	1
571	1
568	1
566	1
562	1
561	1
560	1
559	1
557	1
544	1
541	1
537	1
530	1
527	1
524	1
518	1
514	1
510	1
507	1
506	1
504	1
485	1
484	1
483	1
481	1
478	1
477	1
468	1
458	1
455	1
451	1
437	1
435	1
431	1
417	1
416	1
414	1
402	1
395	1
393	1
392	1
387	1
384	1
381	1
378	1
374	1
372	1
371	1
370	1
368	1
365	1
364	1
360	1
355	1
340	1
338	1
337	1
335	1
334	1
328	1
327	1
326	1
311	1
307	1
302	1
300	1
299	1
298	1
297	1
294	1
289	1
285	1
283	1
280	1
269	1
268	1
264	1
262	1
255	1
254	1
242	1
240	1
235	1
234	1
233	1
231	1
222	1
221	1
219	1
218	1
213	1
212	1
208	1
207	1
204	1
200	1
196	1
194	1
189	1
182	1
175	1
174	1
173	1
171	1
168	1
162	1
154	1
147	1
144	1
141	1
140	1
139	1
136	1
130	1
127	1
125	1
123	1
113	1
111	1
108	1
102	1
95	1
94	1
89	1
85	1
77	1
75	1
74	1
73	1
72	1
66	1
61	1
54	1
53	1
51	1
49	1
48	1
46	1
42	1
41	1
40	1
37	1
36	1
33	1
30	1
27	1
23	1
19	1
16	1
10	1
6	1
4	1
3	1
2026	0
2024	0
2021	0
2020	0
2013	0
2009	0
2007	0
2000	0
1999	0
1983	0
1980	0
1977	0
1972	0
1967	0
1964	0
1961	0
1959	0
1958	0
1957	0
1954	0
1949	0
1947	0
1945	0
1944	0
1941	0
1938	0
1932	0
1931	0
1924	0
1909	0
1908	0
1902	0
1900	0
1897	0
1891	0
1890	0
1888	0
1886	0
1885	0
1884	0
1883	0
1882	0
1879	0
1877	0
1875	0
1871	0
1866	0
1865	0
1864	0
1862	0
1860	0
1853	0
1847	0
1842	0
1837	0
1828	0
1827	0
1820	0
1812	0
1809	0
1802	0
1800	0
1799	0
1797	0
1796	0
1790	0
1789	0
1787	0
1779	0
1777	0
1775	0
1772	0
1771	0
1760	0
1759	0
1758	0
1757	0
1753	0
1752	0
1745	0
1744	0
1736	0
1733	0
1729	0
1728	0
1725	0
1723	0
1720	0
1708	0
1704	0
1703	0
1692	0
1687	0
1686	0
1683	0
1682	0
1671	0
1666	0
1664	0
1660	0
1658	0
1657	0
1656	0
1655	0
1647	0
1642	0
1641	0
1640	0
1637	0
1636	0
1635	0
1630	0
1628	0
1627	0
1624	0
1623	0
1622	0
1618	0
1612	0
1607	0
1605	0
1603	0
1600	0
1596	0
1595	0
1591	0
1589	0
1585	0
1584	0
1583	0
1582	0
1579	0
1574	0
1573	0
1572	0
1569	0
1567	0
1562	0
1561	0
1553	0
1546	0
1545	0
1542	0
1540	0
1537	0
1535	0
1531	0
1529	0
1519	0
1518	0
1517	0
1516	0
1515	0
1514	0
1513	0
1502	0
1491	0
1489	0
1485	0
1483	0
1478	0
1476	0
1474	0
1470	0
1464	0
1463	0
1461	0
1458	0
1456	0
1452	0
1451	0
1449	0
1446	0
1442	0
1441	0
1436	0
1433	0
1429	0
1428	0
1427	0
1423	0
1418	0
1417	0
1416	0
1414	0
1412	0
1411	0
1406	0
1404	0
1401	0
1397	0
1395	0
1385	0
1384	0
1379	0
1378	0
1376	0
1374	0
1371	0
1367	0
1364	0
1360	0
1359	0
1357	0
1355	0
1352	0
1351	0
1350	0
1348	0
1346	0
1345	0
1344	0
1343	0
1341	0
1339	0
1335	0
1334	0
1333	0
1328	0
1327	0
1322	0
1321	0
1318	0
1315	0
1314	0
1312	0
1311	0
1308	0
1307	0
1302	0
1301	0
1300	0
1298	0
1297	0
1294	0
1284	0
1282	0
1275	0
1273	0
1271	0
1266	0
1265	0
1263	0
1261	0
1257	0
1254	0
1252	0
1251	0
1249	0
1248	0
1246	0
1243	0
1242	0
1240	0
1237	0
1236	0
1233	0
1230	0
1223	0
1222	0
1221	0
1217	0
1216	0
1215	0
1211	0
1210	0
1206	0
1204	0
1199	0
1197	0
1196	0
1188	0
1183	0
1182	0
1181	0
1177	0
1174	0
1173	0
1168	0
1165	0
1164	0
1162	0
1161	0
1157	0
1156	0
1152	0
1150	0
1145	0
1143	0
1141	0
1138	0
1130	0
1122	0
1121	0
1119	0
1117	0
1116	0
1115	0
1109	0
1108	0
1106	0
1104	0
1101	0
1099	0
1095	0
1086	0
1079	0
1077	0
1074	0
1068	0
1065	0
1063	0
1059	0
1055	0
1054	0
1053	0
1051	0
1050	0
1045	0
1043	0
1041	0
1038	0
1033	0
1029	0
1026	0
1025	0
1017	0
1016	0
1010	0
1007	0
1006	0
1003	0
1001	0
1000	0
996	0
987	0
986	0
982	0
979	0
977	0
976	0
974	0
972	0
970	0
969	0
959	0
957	0
954	0
953	0
952	0
947	0
946	0
942	0
941	0
937	0
936	0
932	0
929	0
927	0
926	0
921	0
919	0
917	0
913	0
912	0
911	0
910	0
908	0
907	0
894	0
893	0
883	0
880	0
879	0
878	0
877	0
875	0
871	0
865	0
862	0
858	0
856	0
854	0
850	0
848	0
847	0
843	0
842	0
838	0
837	0
836	0
830	0
823	0
822	0
814	0
811	0
810	0
809	0
805	0
802	0
797	0
793	0
792	0
787	0
784	0
782	0
781	0
779	0
778	0
775	0
773	0
772	0
766	0
764	0
762	0
759	0
755	0
754	0
753	0
748	0
746	0
745	0
744	0
743	0
740	0
739	0
736	0
726	0
719	0
716	0
715	0
710	0
709	0
707	0
706	0
705	0
700	0
696	0
693	0
689	0
688	0
685	0
684	0
681	0
680	0
679	0
677	0
675	0
673	0
663	0
661	0
657	0
651	0
648	0
647	0
645	0
642	0
640	0
638	0
637	0
632	0
625	0
621	0
619	0
618	0
610	0
609	0
608	0
606	0
601	0
598	0
595	0
593	0
591	0
588	0
582	0
577	0
573	0
567	0
564	0
563	0
554	0
550	0
548	0
546	0
545	0
543	0
540	0
538	0
534	0
533	0
532	0
528	0
523	0
522	0
520	0
515	0
512	0
505	0
503	0
501	0
500	0
499	0
498	0
497	0
496	0
495	0
493	0
491	0
489	0
482	0
475	0
474	0
473	0
471	0
467	0
461	0
460	0
456	0
454	0
452	0
447	0
446	0
445	0
444	0
439	0
438	0
433	0
432	0
428	0
427	0
422	0
409	0
408	0
407	0
406	0
405	0
401	0
399	0
398	0
394	0
389	0
367	0
363	0
357	0
356	0
354	0
353	0
351	0
349	0
346	0
342	0
341	0
336	0
332	0
331	0
324	0
322	0
320	0
318	0
315	0
310	0
309	0
308	0
305	0
304	0
296	0
288	0
287	0
286	0
281	0
277	0
274	0
273	0
271	0
270	0
267	0
263	0
260	0
259	0
258	0
256	0
252	0
250	0
244	0
241	0
238	0
237	0
236	0
232	0
230	0
228	0
226	0
225	0
223	0
216	0
215	0
214	0
206	0
202	0
198	0
193	0
192	0
190	0
185	0
183	0
181	0
180	0
172	0
170	0
169	0
167	0
164	0
161	0
159	0
157	0
152	0
143	0
138	0
137	0
135	0
133	0
131	0
129	0
128	0
124	0
116	0
110	0
107	0
103	0
101	0
100	0
99	0
88	0
87	0
86	0
83	0
82	0
81	0
79	0
78	0
70	0
69	0
68	0
67	0
65	0
63	0
62	0
59	0
50	0
43	0
32	0
29	0
20	0
18	0
8	0
5	0
